ru-index,piste,nimi,x_gk25,y_gk25,aika,vuosi,ha,pa,ka,ra,la,mp,rv,autot,a-index,Onnett_id,Vuosi,Kk,Kuolleet,Loukkaant,Vakavuusko,Tunti,Ontyyppi,Onluokka,Osallkm,Nopraj,Kvl,Raskaskvl,Tietyö,Katuosoite
564,A04,MECHELININKATU,25495441,6673716,13,2016,985,188,41,2,20,14,0,1357,3394,7478185,2016,7,0,0,0,13,6,6,2,40,,,E,MECHELININKATU
564,A04,MECHELININKATU,25495441,6673716,13,2016,985,188,41,2,20,14,0,1357,3400,7865267,2016,8,0,1,2,13,8,6,2,40,,,E,MECHELININKATU
564,A04,MECHELININKATU,25495441,6673716,13,2016,985,188,41,2,20,14,0,1357,3480,7186632,2016,2,0,0,0,13,3,3,3,40,,,E,MECHELININKATU
565,A04,MECHELININKATU,25495441,6673716,14,2016,1036,219,53,0,14,13,0,1303,3397,7478329,2016,7,0,0,0,14,4,3,2,40,,,E,MECHELININKATU
565,A04,MECHELININKATU,25495441,6673716,14,2016,1036,219,53,0,14,13,0,1303,3523,7161761,2016,1,0,0,0,14,81,13,0,40,,,E,MECHELININKATU
566,A04,MECHELININKATU,25495441,6673716,15,2016,1152,188,49,0,18,14,0,1418,3405,7899665,2016,10,0,0,0,15,4,3,2,40,,,E,MECHELININKATU
566,A04,MECHELININKATU,25495441,6673716,15,2016,1152,188,49,0,18,14,0,1418,3408,7911179,2016,11,0,0,0,15,2,3,2,40,,,E,MECHELININKATU
566,A04,MECHELININKATU,25495441,6673716,15,2016,1152,188,49,0,18,14,0,1418,3485,7864829,2016,8,0,0,0,15,4,3,2,40,,,E,MECHELININKATU
567,A04,MECHELININKATU,25495441,6673716,16,2016,1393,209,26,0,19,31,0,1693,3392,7431171,2016,5,0,0,0,16,99,13,2,40,,,E,MECHELININKATU
567,A04,MECHELININKATU,25495441,6673716,16,2016,1393,209,26,0,19,31,0,1693,3399,7865042,2016,8,0,0,0,16,3,3,2,40,,,E,MECHELININKATU
567,A04,MECHELININKATU,25495441,6673716,16,2016,1393,209,26,0,19,31,0,1693,3406,7899803,2016,10,0,0,0,16,3,3,4,40,,,E,MECHELININKATU
567,A04,MECHELININKATU,25495441,6673716,16,2016,1393,209,26,0,19,31,0,1693,3407,7911178,2016,11,0,0,0,16,6,6,2,40,,,E,MECHELININKATU
567,A04,MECHELININKATU,25495441,6673716,16,2016,1393,209,26,0,19,31,0,1693,3488,7899704,2016,10,0,0,0,16,14,13,2,40,,,E,MECHELININKATU
567,A04,MECHELININKATU,25495441,6673716,16,2016,1393,209,26,0,19,31,0,1693,3541,7186730,2016,2,0,0,0,16,13,2,2,40,,,E,MECHELININKATU
567,A04,MECHELININKATU,25495441,6673716,16,2016,1393,209,26,0,19,31,0,1693,3643,7865523,2016,8,0,0,0,16,4,3,3,40,,,E,MECHELININKATU
567,A04,MECHELININKATU,25495441,6673716,16,2016,1393,209,26,0,19,31,0,1693,3659,7883731,2016,9,0,0,0,16,8,6,3,40,,,E,MECHELININKATU
567,A04,MECHELININKATU,25495441,6673716,16,2016,1393,209,26,0,19,31,0,1693,3676,7884787,2016,9,0,0,0,16,6,6,2,40,,,E,MECHELININKATU
568,A04,MECHELININKATU,25495441,6673716,17,2016,1441,134,24,0,11,33,0,1424,3389,7186744,2016,2,0,0,0,17,3,3,2,40,,,E,MECHELININKATU
568,A04,MECHELININKATU,25495441,6673716,17,2016,1441,134,24,0,11,33,0,1424,3391,7431165,2016,5,0,0,0,17,4,1,1,40,,,E,MECHELININKATU
568,A04,MECHELININKATU,25495441,6673716,17,2016,1441,134,24,0,11,33,0,1424,3393,7431647,2016,6,0,0,0,17,4,1,1,-1,,,E,MECHELININKATU
568,A04,MECHELININKATU,25495441,6673716,17,2016,1441,134,24,0,11,33,0,1424,3486,7883707,2016,9,0,1,2,17,8,6,3,40,,,E,MECHELININKATU
568,A04,MECHELININKATU,25495441,6673716,17,2016,1441,134,24,0,11,33,0,1424,3645,7865761,2016,3,0,0,0,17,31,2,2,50,,,E,MECHELININKATU
569,A04,MECHELININKATU,25495441,6673716,18,2016,1427,105,15,0,11,24,0,1477,3398,7864844,2016,8,0,0,0,18,6,6,3,40,,,E,MECHELININKATU
569,A04,MECHELININKATU,25495441,6673716,18,2016,1427,105,15,0,11,24,0,1477,3479,7186621,2016,2,0,0,0,18,6,6,2,40,,,E,MECHELININKATU
569,A04,MECHELININKATU,25495441,6673716,18,2016,1427,105,15,0,11,24,0,1477,3489,7911217,2016,11,0,0,0,18,2,3,3,40,,,E,MECHELININKATU
569,A04,MECHELININKATU,25495441,6673716,18,2016,1427,105,15,0,11,24,0,1477,3594,7430346,2016,5,0,0,0,18,6,6,2,40,,,E,MECHELININKATU
570,A04,MECHELININKATU,25495441,6673716,19,2016,1137,78,6,0,8,22,0,1275,3401,7865271,2016,8,0,0,0,19,4,3,2,40,,,E,MECHELININKATU
570,A04,MECHELININKATU,25495441,6673716,19,2016,1137,78,6,0,8,22,0,1275,3478,7161176,2016,1,0,0,0,19,6,6,2,40,,,E,MECHELININKATU
570,A04,MECHELININKATU,25495441,6673716,19,2016,1137,78,6,0,8,22,0,1275,3481,7186743,2016,2,0,0,0,19,99,13,0,40,,,E,MECHELININKATU
571,A04,MECHELININKATU,25495441,6673716,20,2016,986,50,14,0,9,15,0,937,3402,7865273,2016,8,0,1,2,20,14,13,2,40,,,E,MECHELININKATU
571,A04,MECHELININKATU,25495441,6673716,20,2016,986,50,14,0,9,15,0,937,3483,7431784,2016,6,0,0,0,20,91,1,1,40,,,E,MECHELININKATU
572,A04,MECHELININKATU,25495441,6673716,21,2016,795,28,10,0,3,13,0,808,3706,7911203,2016,11,0,0,0,21,4,13,2,-1,,,E,MECHELININKATU
573,A04,MECHELININKATU,25495441,6673716,22,2016,620,45,4,0,3,10,0,672,3482,7251056,2016,3,0,0,0,22,3,3,2,40,,,E,MECHELININKATU
573,A04,MECHELININKATU,25495441,6673716,22,2016,620,45,4,0,3,10,0,672,3490,7911294,2016,11,0,0,0,22,3,3,2,40,,,E,MECHELININKATU
573,A04,MECHELININKATU,25495441,6673716,22,2016,620,45,4,0,3,10,0,672,3576,7255587,2016,4,0,0,0,22,99,13,1,40,,,E,MECHELININKATU
573,A04,MECHELININKATU,25495441,6673716,22,2016,620,45,4,0,3,10,0,672,3600,7430634,2016,5,0,0,0,22,2,3,2,40,,,E,MECHELININKATU
573,A04,MECHELININKATU,25495441,6673716,22,2016,620,45,4,0,3,10,0,672,3689,7899787,2016,10,0,0,0,22,0,3,2,40,,,E,MECHELININKATU
574,A04,MECHELININKATU,25495441,6673716,23,2016,370,23,4,0,5,5,0,313,3530,7186614,2016,2,0,0,0,23,4,1,1,50,,,E,MECHELININKATU
574,A04,MECHELININKATU,25495441,6673716,23,2016,370,23,4,0,5,5,0,313,3679,7899685,2016,10,0,0,0,23,30,2,2,40,,,E,MECHELININKATU
638,A05,RUNEBERGINKATU,25495686,6673769,15,2013,1140,158,34,5,92,20,25,1429,1083,6716173,2013,4,0,0,0,15,95,1,1,40,,,E,RUNEBERGINKATU
649,A05,RUNEBERGINKATU,25495686,6673769,2,2014,118,9,1,0,8,0,3,136,1819,6620359,2014,12,0,0,0,2,96,13,2,50,,,E,RUNEBERGINKATU
651,A05,RUNEBERGINKATU,25495686,6673769,4,2014,56,4,1,0,4,0,0,65,1622,6620462,2014,3,0,1,2,4,99,13,1,30,,,E,RUNEBERGINKATU
651,A05,RUNEBERGINKATU,25495686,6673769,4,2014,56,4,1,0,4,0,0,65,1962,6814026,2014,8,0,1,2,4,86,1,1,40,,,E,RUNEBERGINKATU
655,A05,RUNEBERGINKATU,25495686,6673769,8,2014,1054,132,44,0,84,14,28,1314,1823,6620609,2014,2,0,0,0,8,4,3,2,40,,,E,RUNEBERGINKATU
655,A05,RUNEBERGINKATU,25495686,6673769,8,2014,1054,132,44,0,84,14,28,1314,1935,6770530,2014,10,0,0,0,8,2,3,2,40,,,E,RUNEBERGINKATU
656,A05,RUNEBERGINKATU,25495686,6673769,9,2014,1344,131,39,0,99,21,25,1613,1913,6740782,2014,4,0,0,0,9,5,3,2,40,,,E,RUNEBERGINKATU
656,A05,RUNEBERGINKATU,25495686,6673769,9,2014,1344,131,39,0,99,21,25,1613,1967,6814192,2014,8,0,0,0,9,91,13,2,40,,,E,RUNEBERGINKATU
658,A05,RUNEBERGINKATU,25495686,6673769,11,2014,972,203,57,0,84,20,25,1316,1866,6685626,2014,3,0,0,0,11,96,13,2,40,,,E,RUNEBERGINKATU
658,A05,RUNEBERGINKATU,25495686,6673769,11,2014,972,203,57,0,84,20,25,1316,1895,6716434,2014,3,0,0,0,11,99,13,2,40,,,E,RUNEBERGINKATU
658,A05,RUNEBERGINKATU,25495686,6673769,11,2014,972,203,57,0,84,20,25,1316,1917,6742286,2014,5,0,0,0,11,6,6,2,40,,,E,RUNEBERGINKATU
660,A05,RUNEBERGINKATU,25495686,6673769,13,2014,1040,186,38,0,74,11,23,1338,1975,6842605,2014,6,0,0,0,13,91,1,1,40,,,E,RUNEBERGINKATU
660,A05,RUNEBERGINKATU,25495686,6673769,13,2014,1040,186,38,0,74,11,23,1338,1978,6844439,2014,6,0,0,0,13,4,3,2,30,,,E,RUNEBERGINKATU
660,A05,RUNEBERGINKATU,25495686,6673769,13,2014,1040,186,38,0,74,11,23,1338,1998,6867222,2014,6,0,0,0,13,6,6,2,40,,,E,RUNEBERGINKATU
660,A05,RUNEBERGINKATU,25495686,6673769,13,2014,1040,186,38,0,74,11,23,1338,2038,6923032,2014,7,0,0,0,13,8,6,3,40,,,E,RUNEBERGINKATU
661,A05,RUNEBERGINKATU,25495686,6673769,14,2014,975,192,35,1,76,14,22,1279,1843,6656164,2014,11,0,0,0,14,2,3,2,40,,,E,RUNEBERGINKATU
661,A05,RUNEBERGINKATU,25495686,6673769,14,2014,975,192,35,1,76,14,22,1279,1979,6844457,2014,9,0,0,0,14,2,3,2,40,,,E,RUNEBERGINKATU
662,A05,RUNEBERGINKATU,25495686,6673769,15,2014,1134,156,34,4,91,20,23,1419,1855,6660601,2014,3,0,0,0,15,2,3,2,40,,,E,RUNEBERGINKATU
662,A05,RUNEBERGINKATU,25495686,6673769,15,2014,1134,156,34,4,91,20,23,1419,1927,6768962,2014,3,0,0,0,15,6,1,1,40,,,E,RUNEBERGINKATU
662,A05,RUNEBERGINKATU,25495686,6673769,15,2014,1134,156,34,4,91,20,23,1419,1992,6867093,2014,6,0,0,0,15,8,6,2,40,,,E,RUNEBERGINKATU
662,A05,RUNEBERGINKATU,25495686,6673769,15,2014,1134,156,34,4,91,20,23,1419,2028,6913233,2014,6,0,1,2,15,8,6,2,40,,,E,RUNEBERGINKATU
662,A05,RUNEBERGINKATU,25495686,6673769,15,2014,1134,156,34,4,91,20,23,1419,2034,6919799,2014,8,0,0,0,15,8,6,3,40,,,E,RUNEBERGINKATU
662,A05,RUNEBERGINKATU,25495686,6673769,15,2014,1134,156,34,4,91,20,23,1419,2045,6924523,2014,7,0,0,0,15,19,2,2,30,,,E,RUNEBERGINKATU
662,A05,RUNEBERGINKATU,25495686,6673769,15,2014,1134,156,34,4,91,20,23,1419,2046,6924526,2014,7,0,0,0,15,11,2,2,40,,,E,RUNEBERGINKATU
663,A05,RUNEBERGINKATU,25495686,6673769,16,2014,1617,218,21,1,120,19,27,1977,1930,6769008,2014,4,0,0,0,16,91,8,2,40,,,E,RUNEBERGINKATU
663,A05,RUNEBERGINKATU,25495686,6673769,16,2014,1617,218,21,1,120,19,27,1977,1941,6789119,2014,4,0,0,0,16,3,3,2,40,,,E,RUNEBERGINKATU
663,A05,RUNEBERGINKATU,25495686,6673769,16,2014,1617,218,21,1,120,19,27,1977,2022,6912201,2014,7,0,1,2,16,69,9,2,30,,,E,RUNEBERGINKATU
664,A05,RUNEBERGINKATU,25495686,6673769,17,2014,1633,126,18,3,115,19,30,1895,1916,6742223,2014,10,0,0,0,17,99,13,1,40,,,E,RUNEBERGINKATU
666,A05,RUNEBERGINKATU,25495686,6673769,19,2014,1400,115,8,0,78,28,22,1601,2016,6903632,2014,8,0,0,0,19,19,2,2,50,,,E,RUNEBERGINKATU
667,A05,RUNEBERGINKATU,25495686,6673769,20,2014,910,71,12,1,48,12,18,1042,1828,6621781,2014,2,0,0,0,20,91,13,2,40,,,E,RUNEBERGINKATU
667,A05,RUNEBERGINKATU,25495686,6673769,20,2014,910,71,12,1,48,12,18,1042,2025,6913137,2014,7,0,0,0,20,8,6,2,40,,,K,RUNEBERGINKATU
667,A05,RUNEBERGINKATU,25495686,6673769,20,2014,910,71,12,1,48,12,18,1042,2041,6923042,2014,7,0,0,0,20,0,3,2,40,,,E,RUNEBERGINKATU
670,A05,RUNEBERGINKATU,25495686,6673769,23,2014,457,32,5,0,29,1,16,523,1851,6660438,2014,11,0,0,0,23,9,13,2,40,,,E,RUNEBERGINKATU
670,A05,RUNEBERGINKATU,25495686,6673769,23,2014,457,32,5,0,29,1,16,523,2013,6903511,2014,7,0,1,2,23,69,9,2,50,,,E,RUNEBERGINKATU
678,A05,RUNEBERGINKATU,25495686,6673769,7,2015,529,106,26,3,59,2,26,723,2688,6621823,2015,2,0,0,0,7,2,3,2,40,,,E,RUNEBERGINKATU
679,A05,RUNEBERGINKATU,25495686,6673769,8,2015,957,123,36,0,102,11,27,1218,2404,6620547,2015,3,0,0,0,8,4,3,2,40,,,E,RUNEBERGINKATU
679,A05,RUNEBERGINKATU,25495686,6673769,8,2015,957,123,36,0,102,11,27,1218,2849,6842696,2015,7,0,0,0,8,11,2,2,40,,,E,RUNEBERGINKATU
680,A05,RUNEBERGINKATU,25495686,6673769,9,2015,1088,141,23,0,101,11,24,1353,2698,6655891,2015,2,0,0,0,9,8,6,2,30,,,E,RUNEBERGINKATU
680,A05,RUNEBERGINKATU,25495686,6673769,9,2015,1088,141,23,0,101,11,24,1353,2848,6842694,2015,6,0,0,0,9,2,3,2,40,,,E,RUNEBERGINKATU
683,A05,RUNEBERGINKATU,25495686,6673769,12,2015,839,180,36,0,87,8,24,1142,2746,6688486,2015,3,0,0,0,12,50,4,2,50,,,E,RUNEBERGINKATU
686,A05,RUNEBERGINKATU,25495686,6673769,15,2015,1066,210,26,0,105,10,26,1407,2742,6686002,2015,12,0,0,0,15,52,4,3,30,,,E,RUNEBERGINKATU
686,A05,RUNEBERGINKATU,25495686,6673769,15,2015,1066,210,26,0,105,10,26,1407,2852,6844452,2015,6,0,0,0,15,96,13,2,30,,,E,RUNEBERGINKATU
686,A05,RUNEBERGINKATU,25495686,6673769,15,2015,1066,210,26,0,105,10,26,1407,2904,6919798,2015,8,0,0,0,15,49,4,2,40,,,E,RUNEBERGINKATU
687,A05,RUNEBERGINKATU,25495686,6673769,16,2015,1228,183,24,0,106,15,26,1541,2806,6789180,2015,4,0,0,0,16,11,2,3,50,,,E,RUNEBERGINKATU
687,A05,RUNEBERGINKATU,25495686,6673769,16,2015,1228,183,24,0,106,15,26,1541,2810,6791107,2015,9,0,0,0,16,6,6,2,40,,,E,RUNEBERGINKATU
687,A05,RUNEBERGINKATU,25495686,6673769,16,2015,1228,183,24,0,106,15,26,1541,2835,6814120,2015,9,0,0,0,16,8,6,2,40,,,E,RUNEBERGINKATU
687,A05,RUNEBERGINKATU,25495686,6673769,16,2015,1228,183,24,0,106,15,26,1541,2850,6844432,2015,9,0,0,0,16,2,3,2,30,,,E,RUNEBERGINKATU
687,A05,RUNEBERGINKATU,25495686,6673769,16,2015,1228,183,24,0,106,15,26,1541,2858,6844560,2015,5,0,1,2,16,49,4,2,30,,,E,RUNEBERGINKATU
687,A05,RUNEBERGINKATU,25495686,6673769,16,2015,1228,183,24,0,106,15,26,1541,2871,6868765,2015,7,0,1,2,16,49,8,2,40,,,K,RUNEBERGINKATU
688,A05,RUNEBERGINKATU,25495686,6673769,17,2015,1259,120,10,0,103,8,26,1492,2729,6660800,2015,1,0,1,2,17,52,13,2,40,,,E,RUNEBERGINKATU
688,A05,RUNEBERGINKATU,25495686,6673769,17,2015,1259,120,10,0,103,8,26,1492,2830,6814014,2015,6,0,0,0,17,3,3,2,40,,,E,RUNEBERGINKATU
690,A05,RUNEBERGINKATU,25495686,6673769,19,2015,1116,113,3,0,105,10,29,1337,2809,6791092,2015,5,0,0,0,19,96,13,3,50,,,E,RUNEBERGINKATU
691,A05,RUNEBERGINKATU,25495686,6673769,20,2015,971,75,12,1,52,12,18,1111,2756,6716172,2015,12,0,0,0,20,3,3,2,40,,,E,RUNEBERGINKATU
691,A05,RUNEBERGINKATU,25495686,6673769,20,2015,971,75,12,1,52,12,18,1111,2776,6740621,2015,11,0,0,0,20,6,6,2,50,,,E,RUNEBERGINKATU
691,A05,RUNEBERGINKATU,25495686,6673769,20,2015,971,75,12,1,52,12,18,1111,2794,6768988,2015,4,0,0,0,20,11,9,2,40,,,E,RUNEBERGINKATU
692,A05,RUNEBERGINKATU,25495686,6673769,21,2015,785,66,10,0,48,10,17,909,2876,6891108,2015,8,0,0,0,21,8,6,2,30,,,E,RUNEBERGINKATU
693,A05,RUNEBERGINKATU,25495686,6673769,22,2015,684,49,8,0,43,1,17,784,2907,7160626,2015,12,0,0,0,22,6,6,2,40,,,E,RUNEBERGINKATU
697,A05,RUNEBERGINKATU,25495686,6673769,2,2016,94,7,2,0,6,0,3,128,3623,7478296,2016,7,0,0,0,2,86,1,1,30,,,E,RUNEBERGINKATU
703,A05,RUNEBERGINKATU,25495686,6673769,8,2016,815,111,32,0,88,11,27,1218,3569,7255518,2016,4,0,0,0,8,99,13,2,40,,,E,RUNEBERGINKATU
703,A05,RUNEBERGINKATU,25495686,6673769,8,2016,815,111,32,0,88,11,27,1218,3705,7911199,2016,11,0,0,0,8,3,1,1,40,,,E,RUNEBERGINKATU
705,A05,RUNEBERGINKATU,25495686,6673769,10,2016,801,176,36,0,101,15,26,1192,3591,7429877,2016,5,0,0,0,10,8,1,1,40,,,E,RUNEBERGINKATU
706,A05,RUNEBERGINKATU,25495686,6673769,11,2016,723,164,33,0,72,6,23,1081,3526,7162137,2016,1,0,1,2,11,8,6,2,40,,,E,RUNEBERGINKATU
706,A05,RUNEBERGINKATU,25495686,6673769,11,2016,723,164,33,0,72,6,23,1081,3528,7162147,2016,1,0,0,0,11,99,13,2,40,,,E,RUNEBERGINKATU
706,A05,RUNEBERGINKATU,25495686,6673769,11,2016,723,164,33,0,72,6,23,1081,3635,7865041,2016,8,0,0,0,11,8,6,2,40,,,E,RUNEBERGINKATU
706,A05,RUNEBERGINKATU,25495686,6673769,11,2016,723,164,33,0,72,6,23,1081,3729,8114752,2016,12,0,0,0,11,8,6,3,40,,,E,RUNEBERGINKATU
707,A05,RUNEBERGINKATU,25495686,6673769,12,2016,774,167,33,0,82,8,24,1142,3580,7255612,2016,4,0,0,0,12,11,2,2,40,,,E,RUNEBERGINKATU
707,A05,RUNEBERGINKATU,25495686,6673769,12,2016,774,167,33,0,82,8,24,1142,3613,7431861,2016,6,0,0,0,12,91,13,2,40,,,E,RUNEBERGINKATU
707,A05,RUNEBERGINKATU,25495686,6673769,12,2016,774,167,33,0,82,8,24,1142,3629,7864779,2016,8,0,0,0,12,96,13,2,-1,,,E,RUNEBERGINKATU
708,A05,RUNEBERGINKATU,25495686,6673769,13,2016,903,162,30,0,68,3,23,1302,3731,8114768,2016,12,0,0,0,13,21,5,2,40,,,E,RUNEBERGINKATU
709,A05,RUNEBERGINKATU,25495686,6673769,14,2016,817,189,30,1,79,4,23,1325,3661,7884051,2016,9,0,0,0,14,91,1,1,30,,,E,RUNEBERGINKATU
709,A05,RUNEBERGINKATU,25495686,6673769,14,2016,817,189,30,1,79,4,23,1325,3698,7911152,2016,11,0,0,0,14,99,13,2,30,,,E,RUNEBERGINKATU
710,A05,RUNEBERGINKATU,25495686,6673769,15,2016,949,185,24,0,94,10,26,1407,3516,7160618,2016,1,0,0,0,15,96,1,1,40,,,E,RUNEBERGINKATU
710,A05,RUNEBERGINKATU,25495686,6673769,15,2016,949,185,24,0,94,10,26,1407,3597,7430605,2016,5,0,0,0,15,4,3,2,40,,,E,RUNEBERGINKATU
710,A05,RUNEBERGINKATU,25495686,6673769,15,2016,949,185,24,0,94,10,26,1407,3610,7431795,2016,6,0,1,2,15,79,9,3,50,,,E,RUNEBERGINKATU
710,A05,RUNEBERGINKATU,25495686,6673769,15,2016,949,185,24,0,94,10,26,1407,3618,7478231,2016,7,0,0,0,15,99,13,2,30,,,E,RUNEBERGINKATU
711,A05,RUNEBERGINKATU,25495686,6673769,16,2016,1087,172,23,0,96,15,26,1541,3694,7899827,2016,10,0,0,0,16,6,6,2,40,,,E,RUNEBERGINKATU
712,A05,RUNEBERGINKATU,25495686,6673769,17,2016,1084,103,10,0,90,8,26,1492,3584,7255646,2016,2,0,0,0,17,99,13,2,30,,,E,RUNEBERGINKATU
712,A05,RUNEBERGINKATU,25495686,6673769,17,2016,1084,103,10,0,90,8,26,1492,3602,7430778,2016,5,0,1,2,17,96,8,2,30,,,E,RUNEBERGINKATU
712,A05,RUNEBERGINKATU,25495686,6673769,17,2016,1084,103,10,0,90,8,26,1492,3637,7865263,2016,8,0,0,0,17,40,4,2,30,,,E,RUNEBERGINKATU
713,A05,RUNEBERGINKATU,25495686,6673769,18,2016,1078,89,7,0,106,12,29,1524,3619,7478255,2016,7,0,0,0,18,99,13,2,40,,,E,RUNEBERGINKATU
713,A05,RUNEBERGINKATU,25495686,6673769,18,2016,1078,89,7,0,106,12,29,1524,3672,7884404,2016,9,0,0,0,18,11,2,2,30,,,E,RUNEBERGINKATU
714,A05,RUNEBERGINKATU,25495686,6673769,19,2016,859,86,2,0,80,10,29,1337,3620,7478260,2016,7,0,0,0,19,3,13,2,40,,,K,RUNEBERGINKATU
716,A05,RUNEBERGINKATU,25495686,6673769,21,2016,702,60,9,0,43,10,17,909,3518,7160628,2016,1,0,0,0,21,91,13,3,40,,,E,RUNEBERGINKATU
716,A05,RUNEBERGINKATU,25495686,6673769,21,2016,702,60,9,0,43,10,17,909,3690,7899795,2016,10,0,0,0,21,2,3,2,40,,,E,RUNEBERGINKATU
717,A05,RUNEBERGINKATU,25495686,6673769,22,2016,686,50,7,0,44,1,17,784,3721,8114664,2016,12,0,0,0,22,4,13,2,40,,,E,RUNEBERGINKATU
719,A05,RUNEBERGINKATU,25495686,6673769,24,2016,239,17,2,0,16,1,15,230,3696,7911134,2016,11,0,0,0,24,49,13,2,40,,,E,RUNEBERGINKATU
792,A06,TÖÖLÖNKATU,25496053,6673778,1,2014,29,2,0,0,0,0,0,31,1964,6814063,2014,9,0,0,0,1,49,4,2,30,,,E,TÖÖLÖNKATU
799,A06,TÖÖLÖNKATU,25496053,6673778,8,2014,221,52,9,0,0,3,0,282,1813,6578117,2014,12,0,0,0,8,59,4,2,30,,,E,TÖÖLÖNKATU
803,A06,TÖÖLÖNKATU,25496053,6673778,12,2014,251,57,5,0,1,0,0,314,2015,6903527,2014,6,0,0,0,12,99,13,1,30,,,E,TÖÖLÖNKATU
805,A06,TÖÖLÖNKATU,25496053,6673778,14,2014,278,47,8,0,0,1,0,333,1810,6575670,2014,12,0,0,0,14,99,13,2,40,,,E,TÖÖLÖNKATU
806,A06,TÖÖLÖNKATU,25496053,6673778,15,2014,267,48,6,0,0,1,0,321,2029,6913253,2014,5,0,0,0,15,93,1,1,30,,,K,TÖÖLÖNKATU
808,A06,TÖÖLÖNKATU,25496053,6673778,17,2014,413,33,1,0,0,7,0,447,1902,6718272,2014,5,0,0,0,17,40,4,2,30,,,E,TÖÖLÖNKATU
813,A06,TÖÖLÖNKATU,25496053,6673778,22,2014,162,1,0,0,0,0,0,163,1816,6620239,2014,11,0,0,0,22,13,2,2,30,,,E,TÖÖLÖNKATU
828,A06,TÖÖLÖNKATU,25496053,6673778,13,2015,263,35,5,0,0,3,0,303,2745,6688485,2015,3,0,0,0,13,99,13,2,40,,,E,TÖÖLÖNKATU
842,A06,TÖÖLÖNKATU,25496053,6673778,3,2016,10,1,0,0,0,0,0,20,3512,7159790,2016,1,0,0,0,3,96,13,2,30,,,E,TÖÖLÖNKATU
851,A06,TÖÖLÖNKATU,25496053,6673778,12,2016,242,39,9,0,0,1,0,257,3627,7478346,2016,7,0,0,0,12,92,13,3,30,,,E,TÖÖLÖNKATU
851,A06,TÖÖLÖNKATU,25496053,6673778,12,2016,242,39,9,0,0,1,0,257,3720,8114657,2016,12,0,0,0,12,4,3,2,40,,,E,TÖÖLÖNKATU
853,A06,TÖÖLÖNKATU,25496053,6673778,14,2016,258,42,8,0,0,0,0,268,3511,7159783,2016,1,0,2,2,14,13,2,2,30,,,E,TÖÖLÖNKATU
853,A06,TÖÖLÖNKATU,25496053,6673778,14,2016,258,42,8,0,0,0,0,268,3568,7255491,2016,4,0,0,0,14,99,13,2,-1,,,E,TÖÖLÖNKATU
856,A06,TÖÖLÖNKATU,25496053,6673778,17,2016,377,18,1,0,0,5,0,348,3601,7430711,2016,5,0,0,0,17,13,1,1,40,,,E,TÖÖLÖNKATU
858,A06,TÖÖLÖNKATU,25496053,6673778,19,2016,226,12,0,0,0,0,0,305,3681,7899701,2016,10,0,0,0,19,4,3,2,40,,,E,TÖÖLÖNKATU
936,A07,MANNERHEIMINTIE,25496088,6673871,1,2014,313,16,3,0,46,0,4,378,1427,6494510,2014,1,0,0,0,1,8,6,2,50,,,E,MANNERHEIMINTIE
936,A07,MANNERHEIMINTIE,25496088,6673871,1,2014,313,16,3,0,46,0,4,378,1431,6542990,2014,2,0,0,0,1,6,6,2,50,,,E,MANNERHEIMINTIE
936,A07,MANNERHEIMINTIE,25496088,6673871,1,2014,313,16,3,0,46,0,4,378,1433,6575561,2014,12,0,0,0,1,99,13,0,50,,,E,MANNERHEIMINTIE
936,A07,MANNERHEIMINTIE,25496088,6673871,1,2014,313,16,3,0,46,0,4,378,1478,6891164,2014,7,0,1,2,1,6,7,2,50,,,E,MANNERHEIMINTIE
936,A07,MANNERHEIMINTIE,25496088,6673871,1,2014,313,16,3,0,46,0,4,378,1801,6518486,2014,2,0,0,0,1,6,6,2,30,,,E,MANNERHEIMINTIE
938,A07,MANNERHEIMINTIE,25496088,6673871,3,2014,214,6,5,0,2,0,0,227,1541,6770646,2014,5,0,0,0,3,31,2,2,30,,,E,MANNERHEIMINTIE
939,A07,MANNERHEIMINTIE,25496088,6673871,4,2014,203,11,10,0,4,0,0,228,1432,6544573,2014,1,0,0,0,4,80,1,1,30,,,E,MANNERHEIMINTIE
939,A07,MANNERHEIMINTIE,25496088,6673871,4,2014,203,11,10,0,4,0,0,228,1440,6656025,2014,1,0,0,0,4,80,13,0,30,,,E,MANNERHEIMINTIE
939,A07,MANNERHEIMINTIE,25496088,6673871,4,2014,203,11,10,0,4,0,0,228,1442,6656210,2014,11,0,0,0,4,6,6,2,40,,,E,MANNERHEIMINTIE
939,A07,MANNERHEIMINTIE,25496088,6673871,4,2014,203,11,10,0,4,0,0,228,1447,6685635,2014,4,0,0,0,4,99,13,2,40,,,E,MANNERHEIMINTIE
939,A07,MANNERHEIMINTIE,25496088,6673871,4,2014,203,11,10,0,4,0,0,228,1454,6688789,2014,9,0,1,2,4,71,9,2,40,,,E,MANNERHEIMINTIE
939,A07,MANNERHEIMINTIE,25496088,6673871,4,2014,203,11,10,0,4,0,0,228,1472,6842639,2014,8,0,0,0,4,6,6,2,50,,,E,MANNERHEIMINTIE
939,A07,MANNERHEIMINTIE,25496088,6673871,4,2014,203,11,10,0,4,0,0,228,1520,6891121,2014,6,0,1,2,4,59,4,2,50,,,E,MANNERHEIMINTIE
